ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2018,"2018",0,"Total",112049,16188.000000000002,"Census Tract 1, Mecklenburg County, NC","14000US37119000100"
2018,"2018",0,"Total",51875,32632,"Census Tract 3, Mecklenburg County, NC","14000US37119000300"
2018,"2018",0,"Total",74040,7143,"Census Tract 4, Mecklenburg County, NC","14000US37119000400"
2018,"2018",0,"Total",73867,9947,"Census Tract 5, Mecklenburg County, NC","14000US37119000500"
2018,"2018",0,"Total",53821,7184.000000000001,"Census Tract 6, Mecklenburg County, NC","14000US37119000600"
2018,"2018",0,"Total",62543,27646,"Census Tract 7, Mecklenburg County, NC","14000US37119000700"
2018,"2018",0,"Total",34952,8338,"Census Tract 8, Mecklenburg County, NC","14000US37119000800"
2018,"2018",0,"Total",46389,19280,"Census Tract 9, Mecklenburg County, NC","14000US37119000900"
2018,"2018",0,"Total",101994,14382,"Census Tract 10, Mecklenburg County, NC","14000US37119001000"
2018,"2018",0,"Total",100257,21077,"Census Tract 11, Mecklenburg County, NC","14000US37119001100"
2018,"2018",0,"Total",68115,24419,"Census Tract 12, Mecklenburg County, NC","14000US37119001200"
2018,"2018",0,"Total",38824,10577,"Census Tract 13, Mecklenburg County, NC","14000US37119001300"
2018,"2018",0,"Total",73244,6433,"Census Tract 14, Mecklenburg County, NC","14000US37119001400"
2018,"2018",0,"Total",33884,5556,"Census Tract 15.04, Mecklenburg County, NC","14000US37119001504"
2018,"2018",0,"Total",54643,15020,"Census Tract 15.05, Mecklenburg County, NC","14000US37119001505"
2018,"2018",0,"Total",29031,5662,"Census Tract 15.07, Mecklenburg County, NC","14000US37119001507"
2018,"2018",0,"Total",55389,4866,"Census Tract 15.08, Mecklenburg County, NC","14000US37119001508"
2018,"2018",0,"Total",43763,7213,"Census Tract 15.09, Mecklenburg County, NC","14000US37119001509"
2018,"2018",0,"Total",40625,7662,"Census Tract 15.10, Mecklenburg County, NC","14000US37119001510"
2018,"2018",0,"Total",44757,7691,"Census Tract 16.03, Mecklenburg County, NC","14000US37119001603"
2018,"2018",0,"Total",41250,7407,"Census Tract 16.05, Mecklenburg County, NC","14000US37119001605"
2018,"2018",0,"Total",47500,10454,"Census Tract 16.06, Mecklenburg County, NC","14000US37119001606"
2018,"2018",0,"Total",30774,1353,"Census Tract 16.07, Mecklenburg County, NC","14000US37119001607"
2018,"2018",0,"Total",36027,3333,"Census Tract 16.08, Mecklenburg County, NC","14000US37119001608"
2018,"2018",0,"Total",36528,7156.999999999999,"Census Tract 16.09, Mecklenburg County, NC","14000US37119001609"
2018,"2018",0,"Total",37367,5102,"Census Tract 17.01, Mecklenburg County, NC","14000US37119001701"
2018,"2018",0,"Total",36645,8021.999999999999,"Census Tract 17.02, Mecklenburg County, NC","14000US37119001702"
2018,"2018",0,"Total",37688,8267,"Census Tract 18.01, Mecklenburg County, NC","14000US37119001801"
2018,"2018",0,"Total",47835,6875.000000000001,"Census Tract 18.02, Mecklenburg County, NC","14000US37119001802"
2018,"2018",0,"Total",38579,4912,"Census Tract 19.10, Mecklenburg County, NC","14000US37119001910"
2018,"2018",0,"Total",45399,6312,"Census Tract 19.11, Mecklenburg County, NC","14000US37119001911"
2018,"2018",0,"Total",39844,5557,"Census Tract 19.12, Mecklenburg County, NC","14000US37119001912"
2018,"2018",0,"Total",42356,13471,"Census Tract 19.14, Mecklenburg County, NC","14000US37119001914"
2018,"2018",0,"Total",41867,5308,"Census Tract 19.15, Mecklenburg County, NC","14000US37119001915"
2018,"2018",0,"Total",52083,6671,"Census Tract 19.16, Mecklenburg County, NC","14000US37119001916"
2018,"2018",0,"Total",50547,8836,"Census Tract 19.17, Mecklenburg County, NC","14000US37119001917"
2018,"2018",0,"Total",41161,5837,"Census Tract 19.18, Mecklenburg County, NC","14000US37119001918"
2018,"2018",0,"Total",40208,4567,"Census Tract 19.19, Mecklenburg County, NC","14000US37119001919"
2018,"2018",0,"Total",35152,8316,"Census Tract 19.20, Mecklenburg County, NC","14000US37119001920"
2018,"2018",0,"Total",55403,6102,"Census Tract 19.21, Mecklenburg County, NC","14000US37119001921"
2018,"2018",0,"Total",48673,9062,"Census Tract 19.22, Mecklenburg County, NC","14000US37119001922"
2018,"2018",0,"Total",49413,6961,"Census Tract 19.23, Mecklenburg County, NC","14000US37119001923"
2018,"2018",0,"Total",89904,8728,"Census Tract 20.02, Mecklenburg County, NC","14000US37119002002"
2018,"2018",0,"Total",63561,17185,"Census Tract 20.03, Mecklenburg County, NC","14000US37119002003"
2018,"2018",0,"Total",61655,4549,"Census Tract 20.04, Mecklenburg County, NC","14000US37119002004"
2018,"2018",0,"Total",39679,5045,"Census Tract 21, Mecklenburg County, NC","14000US37119002100"
2018,"2018",0,"Total",110345,21148,"Census Tract 22, Mecklenburg County, NC","14000US37119002200"
2018,"2018",0,"Total",17255,3200,"Census Tract 23, Mecklenburg County, NC","14000US37119002300"
2018,"2018",0,"Total",76118,9089,"Census Tract 24, Mecklenburg County, NC","14000US37119002400"
2018,"2018",0,"Total",68803,4206,"Census Tract 25, Mecklenburg County, NC","14000US37119002500"
2018,"2018",0,"Total",53380,8777,"Census Tract 26, Mecklenburg County, NC","14000US37119002600"
2018,"2018",0,"Total",108625,24954,"Census Tract 27.01, Mecklenburg County, NC","14000US37119002701"
2018,"2018",0,"Total",136783,21739,"Census Tract 27.02, Mecklenburg County, NC","14000US37119002702"
2018,"2018",0,"Total",249063,67876,"Census Tract 28, Mecklenburg County, NC","14000US37119002800"
2018,"2018",0,"Total",94630,28626.000000000004,"Census Tract 29.03, Mecklenburg County, NC","14000US37119002903"
2018,"2018",0,"Total",107188,24123,"Census Tract 29.04, Mecklenburg County, NC","14000US37119002904"
2018,"2018",0,"Total",239028,28919,"Census Tract 29.05, Mecklenburg County, NC","14000US37119002905"
2018,"2018",0,"Total",80260,12250,"Census Tract 29.06, Mecklenburg County, NC","14000US37119002906"
2018,"2018",0,"Total",90064,12819,"Census Tract 30.06, Mecklenburg County, NC","14000US37119003006"
2018,"2018",0,"Total",156019,13710.999999999998,"Census Tract 30.07, Mecklenburg County, NC","14000US37119003007"
2018,"2018",0,"Total",72222,33302,"Census Tract 30.08, Mecklenburg County, NC","14000US37119003008"
2018,"2018",0,"Total",103333,11928,"Census Tract 30.11, Mecklenburg County, NC","14000US37119003011"
2018,"2018",0,"Total",105565,13911,"Census Tract 30.12, Mecklenburg County, NC","14000US37119003012"
2018,"2018",0,"Total",128614,16254,"Census Tract 30.13, Mecklenburg County, NC","14000US37119003013"
2018,"2018",0,"Total",115125,15497,"Census Tract 30.15, Mecklenburg County, NC","14000US37119003015"
2018,"2018",0,"Total",89650,13272,"Census Tract 30.16, Mecklenburg County, NC","14000US37119003016"
2018,"2018",0,"Total",106280,23172,"Census Tract 30.17, Mecklenburg County, NC","14000US37119003017"
2018,"2018",0,"Total",96800,6594,"Census Tract 30.18, Mecklenburg County, NC","14000US37119003018"
2018,"2018",0,"Total",44907,9778,"Census Tract 31.02, Mecklenburg County, NC","14000US37119003102"
2018,"2018",0,"Total",89452,13536.000000000002,"Census Tract 31.03, Mecklenburg County, NC","14000US37119003103"
2018,"2018",0,"Total",89595,6974,"Census Tract 31.05, Mecklenburg County, NC","14000US37119003105"
2018,"2018",0,"Total",77083,13148,"Census Tract 31.06, Mecklenburg County, NC","14000US37119003106"
2018,"2018",0,"Total",38636,8257,"Census Tract 31.08, Mecklenburg County, NC","14000US37119003108"
2018,"2018",0,"Total",38191,4212,"Census Tract 31.09, Mecklenburg County, NC","14000US37119003109"
2018,"2018",0,"Total",48150,9962,"Census Tract 32.01, Mecklenburg County, NC","14000US37119003201"
2018,"2018",0,"Total",52250,9726,"Census Tract 32.03, Mecklenburg County, NC","14000US37119003203"
2018,"2018",0,"Total",93897,13345,"Census Tract 32.04, Mecklenburg County, NC","14000US37119003204"
2018,"2018",0,"Total",63534,10577,"Census Tract 33, Mecklenburg County, NC","14000US37119003300"
2018,"2018",0,"Total",133304,26859,"Census Tract 34, Mecklenburg County, NC","14000US37119003400"
2018,"2018",0,"Total",106850,20365,"Census Tract 35, Mecklenburg County, NC","14000US37119003500"
2018,"2018",0,"Total",55175,15796,"Census Tract 36, Mecklenburg County, NC","14000US37119003600"
2018,"2018",0,"Total",35652,10771,"Census Tract 37, Mecklenburg County, NC","14000US37119003700"
2018,"2018",0,"Total",30139,5555,"Census Tract 38.02, Mecklenburg County, NC","14000US37119003802"
2018,"2018",0,"Total",76372,4807,"Census Tract 38.05, Mecklenburg County, NC","14000US37119003805"
2018,"2018",0,"Total",60097,9732,"Census Tract 38.06, Mecklenburg County, NC","14000US37119003806"
2018,"2018",0,"Total",36369,5639,"Census Tract 38.07, Mecklenburg County, NC","14000US37119003807"
2018,"2018",0,"Total",39104,5854,"Census Tract 38.08, Mecklenburg County, NC","14000US37119003808"
2018,"2018",0,"Total",30271,5457,"Census Tract 39.02, Mecklenburg County, NC","14000US37119003902"
2018,"2018",0,"Total",18371,3826,"Census Tract 39.03, Mecklenburg County, NC","14000US37119003903"
2018,"2018",0,"Total",37434,5547,"Census Tract 40, Mecklenburg County, NC","14000US37119004000"
2018,"2018",0,"Total",60179,10992,"Census Tract 41, Mecklenburg County, NC","14000US37119004100"
2018,"2018",0,"Total",31714,7091,"Census Tract 42, Mecklenburg County, NC","14000US37119004200"
2018,"2018",0,"Total",29733,4367,"Census Tract 43.02, Mecklenburg County, NC","14000US37119004302"
2018,"2018",0,"Total",46923,5148,"Census Tract 43.03, Mecklenburg County, NC","14000US37119004303"
2018,"2018",0,"Total",35703,8681,"Census Tract 43.04, Mecklenburg County, NC","14000US37119004304"
2018,"2018",0,"Total",44361,6060,"Census Tract 43.05, Mecklenburg County, NC","14000US37119004305"
2018,"2018",0,"Total",41541,3963,"Census Tract 44, Mecklenburg County, NC","14000US37119004400"
2018,"2018",0,"Total",34288,4174,"Census Tract 45, Mecklenburg County, NC","14000US37119004500"
2018,"2018",0,"Total",28702,7353,"Census Tract 46, Mecklenburg County, NC","14000US37119004600"
2018,"2018",0,"Total",25363,4739,"Census Tract 47, Mecklenburg County, NC","14000US37119004700"
2018,"2018",0,"Total",24113,1981,"Census Tract 48, Mecklenburg County, NC","14000US37119004800"
2018,"2018",0,"Total",27169,12727,"Census Tract 49, Mecklenburg County, NC","14000US37119004900"
2018,"2018",0,"Total",35772,9206,"Census Tract 50, Mecklenburg County, NC","14000US37119005000"
2018,"2018",0,"Total",25227,7746,"Census Tract 51, Mecklenburg County, NC","14000US37119005100"
2018,"2018",0,"Total",25319,5221,"Census Tract 52, Mecklenburg County, NC","14000US37119005200"
2018,"2018",0,"Total",32969,5571,"Census Tract 53.01, Mecklenburg County, NC","14000US37119005301"
2018,"2018",0,"Total",30034,4816,"Census Tract 53.05, Mecklenburg County, NC","14000US37119005305"
2018,"2018",0,"Total",27163,3321,"Census Tract 53.06, Mecklenburg County, NC","14000US37119005306"
2018,"2018",0,"Total",28816,4027.0000000000005,"Census Tract 53.07, Mecklenburg County, NC","14000US37119005307"
2018,"2018",0,"Total",27870,5034,"Census Tract 53.08, Mecklenburg County, NC","14000US37119005308"
2018,"2018",0,"Total",34410,7523.000000000001,"Census Tract 54.01, Mecklenburg County, NC","14000US37119005401"
2018,"2018",0,"Total",40512,5615,"Census Tract 54.03, Mecklenburg County, NC","14000US37119005403"
2018,"2018",0,"Total",39048,6546,"Census Tract 54.04, Mecklenburg County, NC","14000US37119005404"
2018,"2018",0,"Total",92292,8935,"Census Tract 55.08, Mecklenburg County, NC","14000US37119005508"
2018,"2018",0,"Total",70218,13292,"Census Tract 55.09, Mecklenburg County, NC","14000US37119005509"
2018,"2018",0,"Total",47336,5659,"Census Tract 55.10, Mecklenburg County, NC","14000US37119005510"
2018,"2018",0,"Total",56047,4764,"Census Tract 55.11, Mecklenburg County, NC","14000US37119005511"
2018,"2018",0,"Total",49088,6464,"Census Tract 55.12, Mecklenburg County, NC","14000US37119005512"
2018,"2018",0,"Total",74591,11821,"Census Tract 55.13, Mecklenburg County, NC","14000US37119005513"
2018,"2018",0,"Total",62576,11158,"Census Tract 55.14, Mecklenburg County, NC","14000US37119005514"
2018,"2018",0,"Total",78672,6076,"Census Tract 55.15, Mecklenburg County, NC","14000US37119005515"
2018,"2018",0,"Total",114000,23843,"Census Tract 55.16, Mecklenburg County, NC","14000US37119005516"
2018,"2018",0,"Total",88413,9662,"Census Tract 55.17, Mecklenburg County, NC","14000US37119005517"
2018,"2018",0,"Total",80246,7059.999999999999,"Census Tract 55.18, Mecklenburg County, NC","14000US37119005518"
2018,"2018",0,"Total",70443,11730,"Census Tract 55.19, Mecklenburg County, NC","14000US37119005519"
2018,"2018",0,"Total",87399,29745.999999999996,"Census Tract 55.20, Mecklenburg County, NC","14000US37119005520"
2018,"2018",0,"Total",54776,5904,"Census Tract 55.21, Mecklenburg County, NC","14000US37119005521"
2018,"2018",0,"Total",69384,7773,"Census Tract 55.22, Mecklenburg County, NC","14000US37119005522"
2018,"2018",0,"Total",42403,8732,"Census Tract 55.23, Mecklenburg County, NC","14000US37119005523"
2018,"2018",0,"Total",63234,6089,"Census Tract 55.24, Mecklenburg County, NC","14000US37119005524"
2018,"2018",0,"Total",27143,5400,"Census Tract 56.04, Mecklenburg County, NC","14000US37119005604"
2018,"2018",0,"Total",35203,6984.999999999999,"Census Tract 56.05, Mecklenburg County, NC","14000US37119005605"
2018,"2018",0,"Total",17079,5950,"Census Tract 56.09, Mecklenburg County, NC","14000US37119005609"
2018,"2018",0,"Total",40278,12840,"Census Tract 56.10, Mecklenburg County, NC","14000US37119005610"
2018,"2018",0,"Total",54663,7125,"Census Tract 56.11, Mecklenburg County, NC","14000US37119005611"
2018,"2018",0,"Total",66117,8810,"Census Tract 56.12, Mecklenburg County, NC","14000US37119005612"
2018,"2018",0,"Total",69792,13961,"Census Tract 56.13, Mecklenburg County, NC","14000US37119005613"
2018,"2018",0,"Total",79144,10057,"Census Tract 56.14, Mecklenburg County, NC","14000US37119005614"
2018,"2018",0,"Total",92279,14101,"Census Tract 56.15, Mecklenburg County, NC","14000US37119005615"
2018,"2018",0,"Total",50391,7504,"Census Tract 56.16, Mecklenburg County, NC","14000US37119005616"
2018,"2018",0,"Total",63641,13688,"Census Tract 56.17, Mecklenburg County, NC","14000US37119005617"
2018,"2018",0,"Total",69450,19233,"Census Tract 56.18, Mecklenburg County, NC","14000US37119005618"
2018,"2018",0,"Total",70120,11334,"Census Tract 56.19, Mecklenburg County, NC","14000US37119005619"
2018,"2018",0,"Total",54417,14726,"Census Tract 56.20, Mecklenburg County, NC","14000US37119005620"
2018,"2018",0,"Total",74415,7452,"Census Tract 56.21, Mecklenburg County, NC","14000US37119005621"
2018,"2018",0,"Total",58312,6217,"Census Tract 57.06, Mecklenburg County, NC","14000US37119005706"
2018,"2018",0,"Total",75500,14709,"Census Tract 57.09, Mecklenburg County, NC","14000US37119005709"
2018,"2018",0,"Total",42609,3715,"Census Tract 57.10, Mecklenburg County, NC","14000US37119005710"
2018,"2018",0,"Total",79924,10157,"Census Tract 57.11, Mecklenburg County, NC","14000US37119005711"
2018,"2018",0,"Total",73346,11570,"Census Tract 57.12, Mecklenburg County, NC","14000US37119005712"
2018,"2018",0,"Total",93438,18969,"Census Tract 57.13, Mecklenburg County, NC","14000US37119005713"
2018,"2018",0,"Total",100124,8393,"Census Tract 57.14, Mecklenburg County, NC","14000US37119005714"
2018,"2018",0,"Total",68485,11444,"Census Tract 57.15, Mecklenburg County, NC","14000US37119005715"
2018,"2018",0,"Total",65833,8401,"Census Tract 57.16, Mecklenburg County, NC","14000US37119005716"
2018,"2018",0,"Total",49496,9373,"Census Tract 57.17, Mecklenburg County, NC","14000US37119005717"
2018,"2018",0,"Total",71797,11616,"Census Tract 58.11, Mecklenburg County, NC","14000US37119005811"
2018,"2018",0,"Total",50377,6880.000000000001,"Census Tract 58.12, Mecklenburg County, NC","14000US37119005812"
2018,"2018",0,"Total",72500,17241,"Census Tract 58.15, Mecklenburg County, NC","14000US37119005815"
2018,"2018",0,"Total",113480,16525,"Census Tract 58.16, Mecklenburg County, NC","14000US37119005816"
2018,"2018",0,"Total",108100,14403.999999999998,"Census Tract 58.17, Mecklenburg County, NC","14000US37119005817"
2018,"2018",0,"Total",104840,16168.000000000002,"Census Tract 58.23, Mecklenburg County, NC","14000US37119005823"
2018,"2018",0,"Total",62880,5144,"Census Tract 58.24, Mecklenburg County, NC","14000US37119005824"
2018,"2018",0,"Total",44348,8663,"Census Tract 58.25, Mecklenburg County, NC","14000US37119005825"
2018,"2018",0,"Total",67850,4202,"Census Tract 58.26, Mecklenburg County, NC","14000US37119005826"
2018,"2018",0,"Total",48310,11669,"Census Tract 58.27, Mecklenburg County, NC","14000US37119005827"
2018,"2018",0,"Total",79286,10797,"Census Tract 58.28, Mecklenburg County, NC","14000US37119005828"
2018,"2018",0,"Total",45417,9072,"Census Tract 58.29, Mecklenburg County, NC","14000US37119005829"
2018,"2018",0,"Total",68171,9449,"Census Tract 58.30, Mecklenburg County, NC","14000US37119005830"
2018,"2018",0,"Total",70750,8558,"Census Tract 58.31, Mecklenburg County, NC","14000US37119005831"
2018,"2018",0,"Total",169250,22975,"Census Tract 58.32, Mecklenburg County, NC","14000US37119005832"
2018,"2018",0,"Total",92431,5536,"Census Tract 58.33, Mecklenburg County, NC","14000US37119005833"
2018,"2018",0,"Total",75341,6852.999999999999,"Census Tract 58.34, Mecklenburg County, NC","14000US37119005834"
2018,"2018",0,"Total",100000,10477,"Census Tract 58.35, Mecklenburg County, NC","14000US37119005835"
2018,"2018",0,"Total",90930,17748,"Census Tract 58.36, Mecklenburg County, NC","14000US37119005836"
2018,"2018",0,"Total",107128,18694,"Census Tract 58.37, Mecklenburg County, NC","14000US37119005837"
2018,"2018",0,"Total",118974,7884,"Census Tract 58.38, Mecklenburg County, NC","14000US37119005838"
2018,"2018",0,"Total",100449,17946,"Census Tract 58.39, Mecklenburg County, NC","14000US37119005839"
2018,"2018",0,"Total",103393,11626,"Census Tract 58.40, Mecklenburg County, NC","14000US37119005840"
2018,"2018",0,"Total",111424,22731,"Census Tract 58.41, Mecklenburg County, NC","14000US37119005841"
2018,"2018",0,"Total",79533,9868,"Census Tract 58.42, Mecklenburg County, NC","14000US37119005842"
2018,"2018",0,"Total",93512,22641,"Census Tract 58.43, Mecklenburg County, NC","14000US37119005843"
2018,"2018",0,"Total",115363,15930,"Census Tract 58.44, Mecklenburg County, NC","14000US37119005844"
2018,"2018",0,"Total",111968,15520.999999999998,"Census Tract 58.45, Mecklenburg County, NC","14000US37119005845"
2018,"2018",0,"Total",177663,23954,"Census Tract 58.46, Mecklenburg County, NC","14000US37119005846"
2018,"2018",0,"Total",110152,13650.000000000002,"Census Tract 58.47, Mecklenburg County, NC","14000US37119005847"
2018,"2018",0,"Total",160439,15335.999999999998,"Census Tract 58.48, Mecklenburg County, NC","14000US37119005848"
2018,"2018",0,"Total",54408,8383,"Census Tract 59.06, Mecklenburg County, NC","14000US37119005906"
2018,"2018",0,"Total",101594,9145,"Census Tract 59.07, Mecklenburg County, NC","14000US37119005907"
2018,"2018",0,"Total",136750,27731.999999999996,"Census Tract 59.08, Mecklenburg County, NC","14000US37119005908"
2018,"2018",0,"Total",84197,9228,"Census Tract 59.09, Mecklenburg County, NC","14000US37119005909"
2018,"2018",0,"Total",66537,9388,"Census Tract 59.10, Mecklenburg County, NC","14000US37119005910"
2018,"2018",0,"Total",110885,7553.000000000001,"Census Tract 59.11, Mecklenburg County, NC","14000US37119005911"
2018,"2018",0,"Total",64617,5772,"Census Tract 59.12, Mecklenburg County, NC","14000US37119005912"
2018,"2018",0,"Total",65625,9230,"Census Tract 59.13, Mecklenburg County, NC","14000US37119005913"
2018,"2018",0,"Total",63807,7601,"Census Tract 59.14, Mecklenburg County, NC","14000US37119005914"
2018,"2018",0,"Total",68542,10898,"Census Tract 59.15, Mecklenburg County, NC","14000US37119005915"
2018,"2018",0,"Total",36069,2834,"Census Tract 59.16, Mecklenburg County, NC","14000US37119005916"
2018,"2018",0,"Total",64737,14212,"Census Tract 59.17, Mecklenburg County, NC","14000US37119005917"
2018,"2018",0,"Total",75568,15724.999999999998,"Census Tract 59.18, Mecklenburg County, NC","14000US37119005918"
2018,"2018",0,"Total",58964,13091,"Census Tract 60.05, Mecklenburg County, NC","14000US37119006005"
2018,"2018",0,"Total",45460,7326.000000000001,"Census Tract 60.06, Mecklenburg County, NC","14000US37119006006"
2018,"2018",0,"Total",90670,17591,"Census Tract 60.07, Mecklenburg County, NC","14000US37119006007"
2018,"2018",0,"Total",73766,5556,"Census Tract 60.08, Mecklenburg County, NC","14000US37119006008"
2018,"2018",0,"Total",56184,18596,"Census Tract 60.09, Mecklenburg County, NC","14000US37119006009"
2018,"2018",0,"Total",50244,11433,"Census Tract 60.10, Mecklenburg County, NC","14000US37119006010"
2018,"2018",0,"Total",83948,10579,"Census Tract 61.03, Mecklenburg County, NC","14000US37119006103"
2018,"2018",0,"Total",60696,8691,"Census Tract 61.04, Mecklenburg County, NC","14000US37119006104"
2018,"2018",0,"Total",67388,11683,"Census Tract 61.05, Mecklenburg County, NC","14000US37119006105"
2018,"2018",0,"Total",62131,7485,"Census Tract 61.06, Mecklenburg County, NC","14000US37119006106"
2018,"2018",0,"Total",62349,5355,"Census Tract 61.07, Mecklenburg County, NC","14000US37119006107"
2018,"2018",0,"Total",64345,7951,"Census Tract 61.08, Mecklenburg County, NC","14000US37119006108"
2018,"2018",0,"Total",41100,10037,"Census Tract 61.09, Mecklenburg County, NC","14000US37119006109"
2018,"2018",0,"Total",94181,17196,"Census Tract 62.03, Mecklenburg County, NC","14000US37119006203"
2018,"2018",0,"Total",130288,20870,"Census Tract 62.04, Mecklenburg County, NC","14000US37119006204"
2018,"2018",0,"Total",77168,8784,"Census Tract 62.08, Mecklenburg County, NC","14000US37119006208"
2018,"2018",0,"Total",82195,18282,"Census Tract 62.09, Mecklenburg County, NC","14000US37119006209"
2018,"2018",0,"Total",102431,11625,"Census Tract 62.10, Mecklenburg County, NC","14000US37119006210"
2018,"2018",0,"Total",124082,9857,"Census Tract 62.11, Mecklenburg County, NC","14000US37119006211"
2018,"2018",0,"Total",72500,12232,"Census Tract 62.12, Mecklenburg County, NC","14000US37119006212"
2018,"2018",0,"Total",111157,23787,"Census Tract 62.13, Mecklenburg County, NC","14000US37119006213"
2018,"2018",0,"Total",86875,13993,"Census Tract 62.14, Mecklenburg County, NC","14000US37119006214"
2018,"2018",0,"Total",66719,8803,"Census Tract 62.15, Mecklenburg County, NC","14000US37119006215"
2018,"2018",0,"Total",97014,8827,"Census Tract 63.02, Mecklenburg County, NC","14000US37119006302"
2018,"2018",0,"Total",77074,15822,"Census Tract 63.03, Mecklenburg County, NC","14000US37119006303"
2018,"2018",0,"Total",102757,12144,"Census Tract 63.04, Mecklenburg County, NC","14000US37119006304"
2018,"2018",0,"Total",102198,16533,"Census Tract 64.03, Mecklenburg County, NC","14000US37119006403"
2018,"2018",0,"Total",191581,37547,"Census Tract 64.04, Mecklenburg County, NC","14000US37119006404"
2018,"2018",0,"Total",75833,15009,"Census Tract 64.05, Mecklenburg County, NC","14000US37119006405"
2018,"2018",0,"Total",78261,11951,"Census Tract 64.06, Mecklenburg County, NC","14000US37119006406"
2018,"2018",0,"Total",104615,12266,"Census Tract 64.07, Mecklenburg County, NC","14000US37119006407"
2017,"2017",0,"Total",115288,23085,"Census Tract 1, Mecklenburg County, NC","14000US37119000100"
2017,"2017",0,"Total",60060,36997,"Census Tract 3, Mecklenburg County, NC","14000US37119000300"
2017,"2017",0,"Total",73118,6774,"Census Tract 4, Mecklenburg County, NC","14000US37119000400"
2017,"2017",0,"Total",71929,12857,"Census Tract 5, Mecklenburg County, NC","14000US37119000500"
2017,"2017",0,"Total",51477,9262,"Census Tract 6, Mecklenburg County, NC","14000US37119000600"
2017,"2017",0,"Total",49426,13948,"Census Tract 7, Mecklenburg County, NC","14000US37119000700"
2017,"2017",0,"Total",28125,4378,"Census Tract 8, Mecklenburg County, NC","14000US37119000800"
2017,"2017",0,"Total",38864,5479,"Census Tract 9, Mecklenburg County, NC","14000US37119000900"
2017,"2017",0,"Total",112929,21286,"Census Tract 10, Mecklenburg County, NC","14000US37119001000"
2017,"2017",0,"Total",93031,10198,"Census Tract 11, Mecklenburg County, NC","14000US37119001100"
2017,"2017",0,"Total",65313,22840,"Census Tract 12, Mecklenburg County, NC","14000US37119001200"
2017,"2017",0,"Total",32488,5792,"Census Tract 13, Mecklenburg County, NC","14000US37119001300"
2017,"2017",0,"Total",71707,5721,"Census Tract 14, Mecklenburg County, NC","14000US37119001400"
2017,"2017",0,"Total",37517,8198,"Census Tract 15.04, Mecklenburg County, NC","14000US37119001504"
2017,"2017",0,"Total",52258,18019,"Census Tract 15.05, Mecklenburg County, NC","14000US37119001505"
2017,"2017",0,"Total",29785,6050,"Census Tract 15.07, Mecklenburg County, NC","14000US37119001507"
2017,"2017",0,"Total",50738,5273,"Census Tract 15.08, Mecklenburg County, NC","14000US37119001508"
2017,"2017",0,"Total",36081,6856,"Census Tract 15.09, Mecklenburg County, NC","14000US37119001509"
2017,"2017",0,"Total",35987,5266,"Census Tract 15.10, Mecklenburg County, NC","14000US37119001510"
2017,"2017",0,"Total",40603,7727.999999999999,"Census Tract 16.03, Mecklenburg County, NC","14000US37119001603"
2017,"2017",0,"Total",41667,8358,"Census Tract 16.05, Mecklenburg County, NC","14000US37119001605"
2017,"2017",0,"Total",37052,5431,"Census Tract 16.06, Mecklenburg County, NC","14000US37119001606"
2017,"2017",0,"Total",32141,1748.0000000000002,"Census Tract 16.07, Mecklenburg County, NC","14000US37119001607"
2017,"2017",0,"Total",35455,2458,"Census Tract 16.08, Mecklenburg County, NC","14000US37119001608"
2017,"2017",0,"Total",33732,3233,"Census Tract 16.09, Mecklenburg County, NC","14000US37119001609"
2017,"2017",0,"Total",38295,3597.0000000000005,"Census Tract 17.01, Mecklenburg County, NC","14000US37119001701"
2017,"2017",0,"Total",29740,9416,"Census Tract 17.02, Mecklenburg County, NC","14000US37119001702"
2017,"2017",0,"Total",34583,16219,"Census Tract 18.01, Mecklenburg County, NC","14000US37119001801"
2017,"2017",0,"Total",46128,6038,"Census Tract 18.02, Mecklenburg County, NC","14000US37119001802"
2017,"2017",0,"Total",34745,3274,"Census Tract 19.10, Mecklenburg County, NC","14000US37119001910"
2017,"2017",0,"Total",46681,5359,"Census Tract 19.11, Mecklenburg County, NC","14000US37119001911"
2017,"2017",0,"Total",36893,6470,"Census Tract 19.12, Mecklenburg County, NC","14000US37119001912"
2017,"2017",0,"Total",39219,4411,"Census Tract 19.14, Mecklenburg County, NC","14000US37119001914"
2017,"2017",0,"Total",34063,9347,"Census Tract 19.15, Mecklenburg County, NC","14000US37119001915"
2017,"2017",0,"Total",48316,7754,"Census Tract 19.16, Mecklenburg County, NC","14000US37119001916"
2017,"2017",0,"Total",42253,10211,"Census Tract 19.17, Mecklenburg County, NC","14000US37119001917"
2017,"2017",0,"Total",42839,8385,"Census Tract 19.18, Mecklenburg County, NC","14000US37119001918"
2017,"2017",0,"Total",40423,3811,"Census Tract 19.19, Mecklenburg County, NC","14000US37119001919"
2017,"2017",0,"Total",37860,8133,"Census Tract 19.20, Mecklenburg County, NC","14000US37119001920"
2017,"2017",0,"Total",53077,7426.000000000001,"Census Tract 19.21, Mecklenburg County, NC","14000US37119001921"
2017,"2017",0,"Total",41154,7921,"Census Tract 19.22, Mecklenburg County, NC","14000US37119001922"
2017,"2017",0,"Total",45804,7802.000000000001,"Census Tract 19.23, Mecklenburg County, NC","14000US37119001923"
